,date,scheduled_flights,tracked_flights,code,name,lon,lat
1667,2020-05-19,3,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1668,2020-05-20,3,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1669,2020-05-21,3,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1670,2020-05-22,5,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1671,2020-05-23,3,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1672,2020-05-24,0,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1673,2020-05-25,3,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1674,2020-05-26,2,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1675,2020-05-27,3,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1676,2020-05-28,2,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1677,2020-05-29,3,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1678,2020-05-30,3,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1679,2020-05-31,0,0,YGH,Fort Good Hope Airport,-128.649994,66.26667
1680,2020-05-02,0,0,YFH,Fort Hope Airport,-87.897957,51.559345
1681,2020-05-03,0,0,YFH,Fort Hope Airport,-87.897957,51.559345
1682,2020-05-04,2,0,YFH,Fort Hope Airport,-87.897957,51.559345
1683,2020-05-05,3,1,YFH,Fort Hope Airport,-87.897957,51.559345
1684,2020-05-06,4,1,YFH,Fort Hope Airport,-87.897957,51.559345
1685,2020-05-07,2,0,YFH,Fort Hope Airport,-87.897957,51.559345
1686,2020-05-08,2,0,YFH,Fort Hope Airport,-87.897957,51.559345
1687,2020-05-09,4,1,YFH,Fort Hope Airport,-87.897957,51.559345
1688,2020-05-10,0,0,YFH,Fort Hope Airport,-87.897957,51.559345
1689,2020-05-11,4,2,YFH,Fort Hope Airport,-87.897957,51.559345
1690,2020-05-12,3,0,YFH,Fort Hope Airport,-87.897957,51.559345
1691,2020-05-13,3,0,YFH,Fort Hope Airport,-87.897957,51.559345
1692,2020-05-14,3,0,YFH,Fort Hope Airport,-87.897957,51.559345
1693,2020-05-15,3,0,YFH,Fort Hope Airport,-87.897957,51.559345
1694,2020-05-16,3,0,YFH,Fort Hope Airport,-87.897957,51.559345
1695,2020-05-17,1,1,YFH,Fort Hope Airport,-87.897957,51.559345
1696,2020-05-18,2,0,YFH,Fort Hope Airport,-87.897957,51.559345
1697,2020-05-19,3,0,YFH,Fort Hope Airport,-87.897957,51.559345
1698,2020-05-20,5,1,YFH,Fort Hope Airport,-87.897957,51.559345
1699,2020-05-21,3,0,YFH,Fort Hope Airport,-87.897957,51.559345
1700,2020-05-22,3,0,YFH,Fort Hope Airport,-87.897957,51.559345
1701,2020-05-23,4,1,YFH,Fort Hope Airport,-87.897957,51.559345
1702,2020-05-24,1,1,YFH,Fort Hope Airport,-87.897957,51.559345
1703,2020-05-25,1,0,YFH,Fort Hope Airport,-87.897957,51.559345
1704,2020-05-26,3,1,YFH,Fort Hope Airport,-87.897957,51.559345
1705,2020-05-27,1,0,YFH,Fort Hope Airport,-87.897957,51.559345
1706,2020-05-28,1,0,YFH,Fort Hope Airport,-87.897957,51.559345
1707,2020-05-29,1,0,YFH,Fort Hope Airport,-87.897957,51.559345
1708,2020-05-30,2,0,YFH,Fort Hope Airport,-87.897957,51.559345
1709,2020-05-31,0,0,YFH,Fort Hope Airport,-87.897957,51.559345
1710,2020-05-02,0,0,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1711,2020-05-03,0,0,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1712,2020-05-04,2,2,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1713,2020-05-05,6,6,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1714,2020-05-06,4,4,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1715,2020-05-07,6,6,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1716,2020-05-08,3,3,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1717,2020-05-09,0,0,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1718,2020-05-10,0,0,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1719,2020-05-11,2,2,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1720,2020-05-12,10,9,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1721,2020-05-13,6,6,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1722,2020-05-14,9,9,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1723,2020-05-15,3,3,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1724,2020-05-16,0,0,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1725,2020-05-17,0,0,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1726,2020-05-18,2,2,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1727,2020-05-19,6,6,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1728,2020-05-20,4,4,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1729,2020-05-21,4,4,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1730,2020-05-22,3,3,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1731,2020-05-23,0,0,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1732,2020-05-24,0,0,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1733,2020-05-25,2,2,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1734,2020-05-26,6,6,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1735,2020-05-27,4,4,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1736,2020-05-28,4,4,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1737,2020-05-29,3,3,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1738,2020-05-30,0,0,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1739,2020-05-31,0,0,YFI,Fort MacKay Firebag Aerodrome,-110.976669,57.275833
1740,2020-05-02,0,0,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1741,2020-05-03,0,0,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1742,2020-05-04,5,5,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1743,2020-05-05,7,6,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1744,2020-05-06,9,9,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1745,2020-05-07,9,9,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1746,2020-05-08,3,3,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1747,2020-05-09,0,0,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1748,2020-05-10,0,0,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1749,2020-05-11,5,4,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1750,2020-05-12,7,6,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1751,2020-05-13,13,12,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1752,2020-05-14,8,8,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1753,2020-05-15,2,2,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1754,2020-05-16,0,0,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1755,2020-05-17,0,0,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1756,2020-05-18,2,2,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1757,2020-05-19,9,9,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1758,2020-05-20,8,8,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1759,2020-05-21,9,9,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1760,2020-05-22,3,3,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1761,2020-05-23,0,0,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1762,2020-05-24,0,0,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1763,2020-05-25,5,5,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1764,2020-05-26,8,6,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1765,2020-05-27,13,12,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1766,2020-05-28,8,8,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1767,2020-05-29,3,3,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1768,2020-05-30,0,0,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1769,2020-05-31,0,0,HZP,Fort MacKay Horizon Airport,-111.701111,57.381668
1770,2020-05-02,4,4,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1771,2020-05-03,2,2,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1772,2020-05-04,5,5,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1773,2020-05-05,7,7,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1774,2020-05-06,9,9,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1775,2020-05-07,9,8,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1776,2020-05-08,2,2,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1777,2020-05-09,1,1,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1778,2020-05-10,0,0,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1779,2020-05-11,3,3,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1780,2020-05-12,4,2,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1781,2020-05-13,6,5,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1782,2020-05-14,6,6,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1783,2020-05-15,3,3,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1784,2020-05-16,3,3,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1785,2020-05-17,2,2,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1786,2020-05-18,4,4,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1787,2020-05-19,9,7,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1788,2020-05-20,7,7,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1789,2020-05-21,8,5,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1790,2020-05-22,2,2,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1791,2020-05-23,3,3,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1792,2020-05-24,2,1,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1793,2020-05-25,3,2,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1794,2020-05-26,4,3,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1795,2020-05-27,6,5,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1796,2020-05-28,6,4,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1797,2020-05-29,0,0,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1798,2020-05-30,1,1,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1799,2020-05-31,3,3,JHL,Fort MacKay Albian Aerodrome,-111.418999,57.2239
1800,2020-05-02,8,6,YMM,Fort McMurray Airport,-111.221001,56.653332
1801,2020-05-03,7,4,YMM,Fort McMurray Airport,-111.221001,56.653332
1802,2020-05-04,20,14,YMM,Fort McMurray Airport,-111.221001,56.653332
1803,2020-05-05,9,8,YMM,Fort McMurray Airport,-111.221001,56.653332
1804,2020-05-06,8,7,YMM,Fort McMurray Airport,-111.221001,56.653332
1805,2020-05-07,12,8,YMM,Fort McMurray Airport,-111.221001,56.653332
1806,2020-05-08,7,7,YMM,Fort McMurray Airport,-111.221001,56.653332
1807,2020-05-09,2,2,YMM,Fort McMurray Airport,-111.221001,56.653332
1808,2020-05-10,5,3,YMM,Fort McMurray Airport,-111.221001,56.653332
1809,2020-05-11,7,6,YMM,Fort McMurray Airport,-111.221001,56.653332
1810,2020-05-12,6,5,YMM,Fort McMurray Airport,-111.221001,56.653332
1811,2020-05-13,14,8,YMM,Fort McMurray Airport,-111.221001,56.653332
1812,2020-05-14,6,5,YMM,Fort McMurray Airport,-111.221001,56.653332
1813,2020-05-15,8,5,YMM,Fort McMurray Airport,-111.221001,56.653332
1814,2020-05-16,4,3,YMM,Fort McMurray Airport,-111.221001,56.653332
1815,2020-05-17,1,1,YMM,Fort McMurray Airport,-111.221001,56.653332
1816,2020-05-18,13,8,YMM,Fort McMurray Airport,-111.221001,56.653332
1817,2020-05-19,11,7,YMM,Fort McMurray Airport,-111.221001,56.653332
1818,2020-05-20,13,6,YMM,Fort McMurray Airport,-111.221001,56.653332
1819,2020-05-21,8,6,YMM,Fort McMurray Airport,-111.221001,56.653332
1820,2020-05-22,11,10,YMM,Fort McMurray Airport,-111.221001,56.653332
1821,2020-05-23,3,1,YMM,Fort McMurray Airport,-111.221001,56.653332
1822,2020-05-24,2,2,YMM,Fort McMurray Airport,-111.221001,56.653332
1823,2020-05-25,7,4,YMM,Fort McMurray Airport,-111.221001,56.653332
1824,2020-05-26,9,8,YMM,Fort McMurray Airport,-111.221001,56.653332
1825,2020-05-27,12,11,YMM,Fort McMurray Airport,-111.221001,56.653332
1826,2020-05-28,8,6,YMM,Fort McMurray Airport,-111.221001,56.653332
1827,2020-05-29,11,8,YMM,Fort McMurray Airport,-111.221001,56.653332
1828,2020-05-30,1,1,YMM,Fort McMurray Airport,-111.221001,56.653332
1829,2020-05-31,4,4,YMM,Fort McMurray Airport,-111.221001,56.653332
1830,2020-05-02,0,0,YYE,Fort Nelson Airport,-122.596001,58.83638
1831,2020-05-03,0,0,YYE,Fort Nelson Airport,-122.596001,58.83638
1832,2020-05-04,0,0,YYE,Fort Nelson Airport,-122.596001,58.83638
1833,2020-05-05,0,0,YYE,Fort Nelson Airport,-122.596001,58.83638
1834,2020-05-06,1,1,YYE,Fort Nelson Airport,-122.596001,58.83638
1835,2020-05-07,0,0,YYE,Fort Nelson Airport,-122.596001,58.83638
1836,2020-05-08,1,1,YYE,Fort Nelson Airport,-122.596001,58.83638
1837,2020-05-09,0,0,YYE,Fort Nelson Airport,-122.596001,58.83638
1838,2020-05-10,0,0,YYE,Fort Nelson Airport,-122.596001,58.83638
1839,2020-05-11,0,0,YYE,Fort Nelson Airport,-122.596001,58.83638
1840,2020-05-12,0,0,YYE,Fort Nelson Airport,-122.596001,58.83638
1841,2020-05-13,0,0,YYE,Fort Nelson Airport,-122.596001,58.83638
1842,2020-05-14,3,2,YYE,Fort Nelson Airport,-122.596001,58.83638
1843,2020-05-15,2,1,YYE,Fort Nelson Airport,-122.596001,58.83638
1844,2020-05-16,0,0,YYE,Fort Nelson Airport,-122.596001,58.83638
1845,2020-05-17,0,0,YYE,Fort Nelson Airport,-122.596001,58.83638
1846,2020-05-18,2,1,YYE,Fort Nelson Airport,-122.596001,58.83638
1847,2020-05-19,0,0,YYE,Fort Nelson Airport,-122.596001,58.83638
1848,2020-05-20,2,1,YYE,Fort Nelson Airport,-122.596001,58.83638
1849,2020-05-21,1,0,YYE,Fort Nelson Airport,-122.596001,58.83638
1850,2020-05-22,1,1,YYE,Fort Nelson Airport,-122.596001,58.83638
1851,2020-05-23,1,1,YYE,Fort Nelson Airport,-122.596001,58.83638
1852,2020-05-24,0,0,YYE,Fort Nelson Airport,-122.596001,58.83638
1853,2020-05-25,2,2,YYE,Fort Nelson Airport,-122.596001,58.83638
1854,2020-05-26,0,0,YYE,Fort Nelson Airport,-122.596001,58.83638
1855,2020-05-27,1,1,YYE,Fort Nelson Airport,-122.596001,58.83638
1856,2020-05-28,1,1,YYE,Fort Nelson Airport,-122.596001,58.83638
1857,2020-05-29,2,2,YYE,Fort Nelson Airport,-122.596001,58.83638
1858,2020-05-30,0,0,YYE,Fort Nelson Airport,-122.596001,58.83638
1859,2020-05-31,1,0,YYE,Fort Nelson Airport,-122.596001,58.83638
1860,2020-05-02,3,2,YER,Fort Severn Airport,-87.677505,56.0177
1861,2020-05-03,3,1,YER,Fort Severn Airport,-87.677505,56.0177
1862,2020-05-04,5,2,YER,Fort Severn Airport,-87.677505,56.0177
1863,2020-05-05,5,1,YER,Fort Severn Airport,-87.677505,56.0177
1864,2020-05-06,4,2,YER,Fort Severn Airport,-87.677505,56.0177
1865,2020-05-07,4,1,YER,Fort Severn Airport,-87.677505,56.0177
1866,2020-05-08,3,1,YER,Fort Severn Airport,-87.677505,56.0177
1867,2020-05-09,3,0,YER,Fort Severn Airport,-87.677505,56.0177
1868,2020-05-10,3,0,YER,Fort Severn Airport,-87.677505,56.0177
1869,2020-05-11,3,0,YER,Fort Severn Airport,-87.677505,56.0177
1870,2020-05-12,3,0,YER,Fort Severn Airport,-87.677505,56.0177
1871,2020-05-13,5,1,YER,Fort Severn Airport,-87.677505,56.0177
1872,2020-05-14,4,1,YER,Fort Severn Airport,-87.677505,56.0177
1873,2020-05-15,3,0,YER,Fort Severn Airport,-87.677505,56.0177
1874,2020-05-16,3,0,YER,Fort Severn Airport,-87.677505,56.0177
1875,2020-05-17,3,0,YER,Fort Severn Airport,-87.677505,56.0177
1876,2020-05-18,2,0,YER,Fort Severn Airport,-87.677505,56.0177
1877,2020-05-19,5,1,YER,Fort Severn Airport,-87.677505,56.0177
1878,2020-05-20,5,1,YER,Fort Severn Airport,-87.677505,56.0177
1879,2020-05-21,5,1,YER,Fort Severn Airport,-87.677505,56.0177
1880,2020-05-22,8,3,YER,Fort Severn Airport,-87.677505,56.0177
1881,2020-05-23,3,0,YER,Fort Severn Airport,-87.677505,56.0177
1882,2020-05-24,3,0,YER,Fort Severn Airport,-87.677505,56.0177
1883,2020-05-25,3,1,YER,Fort Severn Airport,-87.677505,56.0177
1884,2020-05-26,5,1,YER,Fort Severn Airport,-87.677505,56.0177
1885,2020-05-27,1,0,YER,Fort Severn Airport,-87.677505,56.0177
1886,2020-05-28,1,0,YER,Fort Severn Airport,-87.677505,56.0177
1887,2020-05-29,3,1,YER,Fort Severn Airport,-87.677505,56.0177
1888,2020-05-30,2,0,YER,Fort Severn Airport,-87.677505,56.0177
1889,2020-05-31,0,0,YER,Fort Severn Airport,-87.677505,56.0177
1890,2020-05-02,0,0,YSM,Fort Smith Airport,-111.960999,60.020271
1891,2020-05-03,1,1,YSM,Fort Smith Airport,-111.960999,60.020271
1892,2020-05-04,0,0,YSM,Fort Smith Airport,-111.960999,60.020271
1893,2020-05-05,0,0,YSM,Fort Smith Airport,-111.960999,60.020271
1894,2020-05-06,2,1,YSM,Fort Smith Airport,-111.960999,60.020271
1895,2020-05-07,1,1,YSM,Fort Smith Airport,-111.960999,60.020271
1896,2020-05-08,0,0,YSM,Fort Smith Airport,-111.960999,60.020271
1897,2020-05-09,0,0,YSM,Fort Smith Airport,-111.960999,60.020271
1898,2020-05-10,3,1,YSM,Fort Smith Airport,-111.960999,60.020271
1899,2020-05-11,4,0,YSM,Fort Smith Airport,-111.960999,60.020271
1900,2020-05-12,4,0,YSM,Fort Smith Airport,-111.960999,60.020271
1901,2020-05-13,3,0,YSM,Fort Smith Airport,-111.960999,60.020271
1902,2020-05-14,4,1,YSM,Fort Smith Airport,-111.960999,60.020271
1903,2020-05-15,4,0,YSM,Fort Smith Airport,-111.960999,60.020271
1904,2020-05-16,0,0,YSM,Fort Smith Airport,-111.960999,60.020271
1905,2020-05-17,3,1,YSM,Fort Smith Airport,-111.960999,60.020271
1906,2020-05-18,4,0,YSM,Fort Smith Airport,-111.960999,60.020271
1907,2020-05-19,4,1,YSM,Fort Smith Airport,-111.960999,60.020271
1908,2020-05-20,4,2,YSM,Fort Smith Airport,-111.960999,60.020271
1909,2020-05-21,4,1,YSM,Fort Smith Airport,-111.960999,60.020271
1910,2020-05-22,4,0,YSM,Fort Smith Airport,-111.960999,60.020271
1911,2020-05-23,0,0,YSM,Fort Smith Airport,-111.960999,60.020271
1912,2020-05-24,3,1,YSM,Fort Smith Airport,-111.960999,60.020271
1913,2020-05-25,4,1,YSM,Fort Smith Airport,-111.960999,60.020271
1914,2020-05-26,4,0,YSM,Fort Smith Airport,-111.960999,60.020271
1915,2020-05-27,3,1,YSM,Fort Smith Airport,-111.960999,60.020271
1916,2020-05-28,4,1,YSM,Fort Smith Airport,-111.960999,60.020271
1917,2020-05-29,4,0,YSM,Fort Smith Airport,-111.960999,60.020271
1918,2020-05-30,0,0,YSM,Fort Smith Airport,-111.960999,60.020271
1919,2020-05-31,3,1,YSM,Fort Smith Airport,-111.960999,60.020271
1920,2020-05-02,2,1,YXJ,Fort St. John Airport,-120.739998,56.238049
1921,2020-05-03,5,5,YXJ,Fort St. John Airport,-120.739998,56.238049
1922,2020-05-04,8,6,YXJ,Fort St. John Airport,-120.739998,56.238049
1923,2020-05-05,4,4,YXJ,Fort St. John Airport,-120.739998,56.238049
1924,2020-05-06,9,6,YXJ,Fort St. John Airport,-120.739998,56.238049
1925,2020-05-07,6,6,YXJ,Fort St. John Airport,-120.739998,56.238049
1926,2020-05-08,5,5,YXJ,Fort St. John Airport,-120.739998,56.238049
1927,2020-05-09,3,3,YXJ,Fort St. John Airport,-120.739998,56.238049
1928,2020-05-10,5,5,YXJ,Fort St. John Airport,-120.739998,56.238049
1929,2020-05-11,6,5,YXJ,Fort St. John Airport,-120.739998,56.238049
1930,2020-05-12,5,4,YXJ,Fort St. John Airport,-120.739998,56.238049
1931,2020-05-13,4,4,YXJ,Fort St. John Airport,-120.739998,56.238049
1932,2020-05-14,9,8,YXJ,Fort St. John Airport,-120.739998,56.238049
1933,2020-05-15,3,3,YXJ,Fort St. John Airport,-120.739998,56.238049
1934,2020-05-16,3,3,YXJ,Fort St. John Airport,-120.739998,56.238049
1935,2020-05-17,4,4,YXJ,Fort St. John Airport,-120.739998,56.238049
1936,2020-05-18,7,6,YXJ,Fort St. John Airport,-120.739998,56.238049
1937,2020-05-19,7,6,YXJ,Fort St. John Airport,-120.739998,56.238049
1938,2020-05-20,8,6,YXJ,Fort St. John Airport,-120.739998,56.238049
1939,2020-05-21,5,4,YXJ,Fort St. John Airport,-120.739998,56.238049
1940,2020-05-22,6,5,YXJ,Fort St. John Airport,-120.739998,56.238049
1941,2020-05-23,3,3,YXJ,Fort St. John Airport,-120.739998,56.238049
1942,2020-05-24,7,6,YXJ,Fort St. John Airport,-120.739998,56.238049
1943,2020-05-25,7,6,YXJ,Fort St. John Airport,-120.739998,56.238049
1944,2020-05-26,5,5,YXJ,Fort St. John Airport,-120.739998,56.238049
1945,2020-05-27,5,4,YXJ,Fort St. John Airport,-120.739998,56.238049
1946,2020-05-28,7,7,YXJ,Fort St. John Airport,-120.739998,56.238049
1947,2020-05-29,6,5,YXJ,Fort St. John Airport,-120.739998,56.238049
1948,2020-05-30,3,3,YXJ,Fort St. John Airport,-120.739998,56.238049
1949,2020-05-31,7,6,YXJ,Fort St. John Airport,-120.739998,56.238049
1950,2020-05-02,4,3,YFC,Fredericton International Airport,-66.537201,45.868881
1951,2020-05-03,5,4,YFC,Fredericton International Airport,-66.537201,45.868881
1952,2020-05-04,4,3,YFC,Fredericton International Airport,-66.537201,45.868881
1953,2020-05-05,4,4,YFC,Fredericton International Airport,-66.537201,45.868881
1954,2020-05-06,4,4,YFC,Fredericton International Airport,-66.537201,45.868881
1955,2020-05-07,5,5,YFC,Fredericton International Airport,-66.537201,45.868881
1956,2020-05-08,5,5,YFC,Fredericton International Airport,-66.537201,45.868881
1957,2020-05-09,1,1,YFC,Fredericton International Airport,-66.537201,45.868881
1958,2020-05-10,3,3,YFC,Fredericton International Airport,-66.537201,45.868881
1959,2020-05-11,9,8,YFC,Fredericton International Airport,-66.537201,45.868881
1960,2020-05-12,5,4,YFC,Fredericton International Airport,-66.537201,45.868881
1961,2020-05-13,7,6,YFC,Fredericton International Airport,-66.537201,45.868881
1962,2020-05-14,3,3,YFC,Fredericton International Airport,-66.537201,45.868881
1963,2020-05-15,4,3,YFC,Fredericton International Airport,-66.537201,45.868881
1964,2020-05-16,6,5,YFC,Fredericton International Airport,-66.537201,45.868881
1965,2020-05-17,5,3,YFC,Fredericton International Airport,-66.537201,45.868881
1966,2020-05-18,4,4,YFC,Fredericton International Airport,-66.537201,45.868881
1967,2020-05-19,4,2,YFC,Fredericton International Airport,-66.537201,45.868881
1968,2020-05-20,10,9,YFC,Fredericton International Airport,-66.537201,45.868881
1969,2020-05-21,5,4,YFC,Fredericton International Airport,-66.537201,45.868881
1970,2020-05-22,6,5,YFC,Fredericton International Airport,-66.537201,45.868881
1971,2020-05-23,2,2,YFC,Fredericton International Airport,-66.537201,45.868881
1972,2020-05-24,6,5,YFC,Fredericton International Airport,-66.537201,45.868881
1973,2020-05-25,6,6,YFC,Fredericton International Airport,-66.537201,45.868881
1974,2020-05-26,8,8,YFC,Fredericton International Airport,-66.537201,45.868881
1975,2020-05-27,10,10,YFC,Fredericton International Airport,-66.537201,45.868881
1976,2020-05-28,8,5,YFC,Fredericton International Airport,-66.537201,45.868881
1977,2020-05-29,9,8,YFC,Fredericton International Airport,-66.537201,45.868881
1978,2020-05-30,8,5,YFC,Fredericton International Airport,-66.537201,45.868881
1979,2020-05-31,7,7,YFC,Fredericton International Airport,-66.537201,45.868881
1980,2020-05-02,1,1,YQX,Gander International Airport,-54.568001,48.936939
1981,2020-05-03,2,2,YQX,Gander International Airport,-54.568001,48.936939
